type,id,date,time,address,rnds,latitude,longitude,source,zone,year,month,yearmonth
Multiple_Gunshots,,11/2/2014,,,,39.93506895,-75.11912035,2014,,2014,11,179
Multiple_Gunshots,,11/2/2014,,,,39.92605913,-75.09969726,2014,,2014,11,179
Gunshot_or_Firecracker,,11/1/2014,,,,39.9343121,-75.11349502,2014,,2014,11,179
Single_Gunshot,,11/1/2014,,,,39.93233053,-75.11049353,2014,,2014,11,179
Multiple_Gunshots,,10/31/2014,,,,39.93489458,-75.11587714,2014,,2014,10,178
Multiple_Gunshots,,10/31/2014,,,,39.93594003,-75.11490516,2014,,2014,10,178
Single_Gunshot,,10/30/2014,,,,39.95280081,-75.11260564,2014,,2014,10,178
Single_Gunshot,,10/29/2014,,,,39.95354107,-75.11915513,2014,,2014,10,178
Multiple_Gunshots,,10/27/2014,,,,39.93393682,-75.11452243,2014,,2014,10,178
Single_Gunshot,,10/27/2014,,,,39.95532852,-75.12440105,2014,,2014,10,178
Single_Gunshot,,10/26/2014,,,,39.95226972,-75.12593976,2014,,2014,10,178
Multiple_Gunshots,,10/26/2014,,,,39.95385901,-75.12431026,2014,,2014,10,178
Multiple_Gunshots,,10/25/2014,,,,39.93198184,-75.11795352,2014,,2014,10,178
Multiple_Gunshots,,10/25/2014,,,,39.93239732,-75.10821098,2014,,2014,10,178
Multiple_Gunshots,,10/24/2014,,,,39.9357196,-75.11003364,2014,,2014,10,178
Single_Gunshot,,10/22/2014,,,,39.93661937,-75.11721663,2014,,2014,10,178
Single_Gunshot,,10/22/2014,,,,39.93817907,-75.11491679,2014,,2014,10,178
Multiple_Gunshots,,10/21/2014,,,,39.93590991,-75.11732128,2014,,2014,10,178
Gunshot_or_Firecracker,,10/18/2014,,,,39.93490825,-75.11329409,2014,,2014,10,178
Single_Gunshot,,10/18/2014,,,,39.93309796,-75.12077445,2014,,2014,10,178
Gunshot_or_Firecracker,,10/18/2014,,,,39.93557086,-75.10988884,2014,,2014,10,178
Multiple_Gunshots,,10/16/2014,,,,39.94585719,-75.11900067,2014,,2014,10,178
Multiple_Gunshots,,10/12/2014,,,,39.93612603,-75.12281539,2014,,2014,10,178
Multiple_Gunshots,,10/10/2014,,,,39.93753032,-75.11749075,2014,,2014,10,178
Multiple_Gunshots,,10/10/2014,,,,39.93596822,-75.10895125,2014,,2014,10,178
Multiple_Gunshots,,10/10/2014,,,,39.93088354,-75.10575582,2014,,2014,10,178
Gunshot_or_Firecracker,,10/9/2014,,,,39.93893739,-75.12414551,2014,,2014,10,178
Single_Gunshot,,10/8/2014,,,,39.92593933,-75.10325145,2014,,2014,10,178
Multiple_Gunshots,,10/7/2014,,,,39.94960164,-75.11767967,2014,,2014,10,178
Single_Gunshot,,10/6/2014,,,,39.92685454,-75.10017916,2014,,2014,10,178
Multiple_Gunshots,,10/4/2014,,,,39.92799571,-75.114725,2014,,2014,10,178
Multiple_Gunshots,,10/3/2014,,,,39.93665452,-75.11730601,2014,,2014,10,178
Multiple_Gunshots,,9/29/2014,,,,39.92845874,-75.10311905,2014,,2014,9,177
Multiple_Gunshots,,9/28/2014,,,,39.93480806,-75.12194595,2014,,2014,9,177
Single_Gunshot,,9/27/2014,,,,39.93142636,-75.1153695,2014,,2014,9,177
Multiple_Gunshots,,9/27/2014,,,,39.93396924,-75.09933059,2014,,2014,9,177
Multiple_Gunshots,,9/26/2014,,,,39.93008124,-75.11061711,2014,,2014,9,177
Multiple_Gunshots,,9/26/2014,,,,39.92640619,-75.10502589,2014,,2014,9,177
Gunshot_or_Firecracker,,9/24/2014,,,,39.93411073,-75.11190135,2014,,2014,9,177
Multiple_Gunshots,,9/24/2014,,,,39.92099977,-75.11110237,2014,,2014,9,177
Multiple_Gunshots,,9/24/2014,,,,39.93710129,-75.11870317,2014,,2014,9,177
Multiple_Gunshots,,9/21/2014,,,,39.93088944,-75.10164885,2014,,2014,9,177
Single_Gunshot,,9/21/2014,,,,39.93068691,-75.102132,2014,,2014,9,177
Multiple_Gunshots,,9/21/2014,,,,39.93072502,-75.10153126,2014,,2014,9,177
Multiple_Gunshots,,9/21/2014,,,,39.92598114,-75.11505701,2014,,2014,9,177
Single_Gunshot,,9/17/2014,,,,39.94830673,-75.11666537,2014,,2014,9,177
Multiple_Gunshots,,9/11/2014,,,,39.9346573,-75.12230941,2014,,2014,9,177
Gunshot_or_Firecracker,,9/10/2014,,,,39.93241266,-75.10823752,2014,,2014,9,177
Multiple_Gunshots,,9/10/2014,,,,39.92187532,-75.10055015,2014,,2014,9,177
Multiple_Gunshots,,9/8/2014,,,,39.92785617,-75.11488901,2014,,2014,9,177
Multiple_Gunshots,,9/6/2014,,,,39.92901394,-75.11226979,2014,,2014,9,177
Multiple_Gunshots,,9/6/2014,,,,39.95270905,-75.11377469,2014,,2014,9,177
Single_Gunshot,,9/4/2014,,,,39.92590472,-75.09753338,2014,,2014,9,177
Multiple_Gunshots,,9/3/2014,,,,39.93414232,-75.09997146,2014,,2014,9,177
Single_Gunshot,,9/3/2014,,,,39.93463531,-75.11248055,2014,,2014,9,177
Multiple_Gunshots,,8/29/2014,,,,39.93208482,-75.12036177,2014,,2014,8,176
Multiple_Gunshots,,8/28/2014,,,,39.93773662,-75.11387105,2014,,2014,8,176
Single_Gunshot,,8/28/2014,,,,39.95345463,-75.11653476,2014,,2014,8,176
Multiple_Gunshots,,8/26/2014,,,,39.93921944,-75.12411785,2014,,2014,8,176
Multiple_Gunshots,,8/26/2014,,,,39.9366298,-75.11204857,2014,,2014,8,176
Multiple_Gunshots,,8/24/2014,,,,39.93640077,-75.11245949,2014,,2014,8,176
Multiple_Gunshots,,8/24/2014,,,,39.95310326,-75.11326641,2014,,2014,8,176
Single_Gunshot,,8/23/2014,,,,39.95155278,-75.12040911,2014,,2014,8,176
Multiple_Gunshots,,8/23/2014,,,,39.92478519,-75.10383538,2014,,2014,8,176
Single_Gunshot,,8/22/2014,,,,39.92107956,-75.09904699,2014,,2014,8,176
Single_Gunshot,,8/22/2014,,,,39.93901696,-75.12260147,2014,,2014,8,176
Single_Gunshot,,8/21/2014,,,,39.91757346,-75.10961797,2014,,2014,8,176
Multiple_Gunshots,,8/20/2014,,,,39.93405285,-75.11372384,2014,,2014,8,176
Multiple_Gunshots,,8/19/2014,,,,39.93136618,-75.11780996,2014,,2014,8,176
Single_Gunshot,,8/19/2014,,,,39.92348946,-75.10491293,2014,,2014,8,176
Single_Gunshot,,8/18/2014,,,,39.93604321,-75.11225411,2014,,2014,8,176
Multiple_Gunshots,,8/17/2014,,,,39.93492028,-75.10287897,2014,,2014,8,176
Multiple_Gunshots,,8/16/2014,,,,39.92608197,-75.10042081,2014,,2014,8,176
Multiple_Gunshots,,8/16/2014,,,,39.9242739,-75.10438214,2014,,2014,8,176
Single_Gunshot,,8/15/2014,,,,39.95132984,-75.12005275,2014,,2014,8,176
Single_Gunshot,,8/12/2014,,,,39.92099645,-75.10045333,2014,,2014,8,176
Gunshot_or_Firecracker,,8/10/2014,,,,39.92555375,-75.10161382,2014,,2014,8,176
Multiple_Gunshots,,8/10/2014,,,,39.93351458,-75.10492272,2014,,2014,8,176
Single_Gunshot,,8/10/2014,,,,39.9388659,-75.12451808,2014,,2014,8,176
Single_Gunshot,,8/10/2014,,,,39.92749556,-75.09979467,2014,,2014,8,176
Multiple_Gunshots,,8/10/2014,,,,39.93221882,-75.12024606,2014,,2014,8,176
Single_Gunshot,,8/9/2014,,,,39.94870648,-75.11719278,2014,,2014,8,176
Multiple_Gunshots,,8/8/2014,,,,39.95430231,-75.12175421,2014,,2014,8,176
Single_Gunshot,,8/8/2014,,,,39.92310797,-75.11247681,2014,,2014,8,176
Single_Gunshot,,8/6/2014,,,,39.93109923,-75.09980381,2014,,2014,8,176
Single_Gunshot,,8/6/2014,,,,39.93414121,-75.11305385,2014,,2014,8,176
Single_Gunshot,,8/4/2014,,,,39.93059171,-75.10287886,2014,,2014,8,176
Single_Gunshot,,8/1/2014,,,,39.93161216,-75.09875028,2014,,2014,8,176
Single_Gunshot,,8/1/2014,,,,39.93793285,-75.11516708,2014,,2014,8,176
Multiple_Gunshots,,8/1/2014,,,,39.93777758,-75.11614826,2014,,2014,8,176
Multiple_Gunshots,,7/29/2014,,,,39.92563445,-75.11500998,2014,,2014,7,175
Multiple_Gunshots,,7/29/2014,,,,39.92869064,-75.112704,2014,,2014,7,175
Multiple_Gunshots,,7/26/2014,,,,39.95325597,-75.11325609,2014,,2014,7,175
Multiple_Gunshots,,7/26/2014,,,,39.92652805,-75.10643847,2014,,2014,7,175
Multiple_Gunshots,,7/23/2014,,,,39.95188226,-75.12115995,2014,,2014,7,175
Multiple_Gunshots,,7/22/2014,,,,39.92664656,-75.1093076,2014,,2014,7,175
Single_Gunshot,,7/22/2014,,,,39.94871919,-75.11696025,2014,,2014,7,175
Multiple_Gunshots,,7/20/2014,,,,39.9182829,-75.11056662,2014,,2014,7,175
Multiple_Gunshots,,7/17/2014,,,,39.92953666,-75.10203421,2014,,2014,7,175
Multiple_Gunshots,,7/12/2014,,,,39.93397405,-75.11650521,2014,,2014,7,175
Multiple_Gunshots,,7/12/2014,,,,39.9369173,-75.11396249,2014,,2014,7,175
Gunshot_or_Firecracker,,7/10/2014,,,,39.93270062,-75.10396739,2014,,2014,7,175
Multiple_Gunshots,,7/10/2014,,,,39.92214365,-75.10387944,2014,,2014,7,175
Single_Gunshot,,7/9/2014,,,,39.93181425,-75.10902859,2014,,2014,7,175
Multiple_Gunshots,,7/8/2014,,,,39.92423794,-75.11068712,2014,,2014,7,175
Multiple_Gunshots,,7/6/2014,,,,39.92540162,-75.11249046,2014,,2014,7,175
Multiple_Gunshots,,7/4/2014,,,,39.93291293,-75.12160523,2014,,2014,7,175
Multiple_Gunshots,,7/4/2014,,,,39.95333352,-75.11998928,2014,,2014,7,175
Multiple_Gunshots,,7/2/2014,,,,39.92689993,-75.10125536,2014,,2014,7,175
Multiple_Gunshots,,7/1/2014,,,,39.92438425,-75.11467681,2014,,2014,7,175
Gunshot_or_Firecracker,,7/1/2014,,,,39.93349622,-75.1114142,2014,,2014,7,175
Multiple_Gunshots,,6/30/2014,,,,39.92184234,-75.1000704,2014,,2014,6,174
Single_Gunshot,,6/30/2014,,,,39.95105403,-75.12521074,2014,,2014,6,174
Single_Gunshot,,6/30/2014,,,,39.95119048,-75.12608131,2014,,2014,6,174
Multiple_Gunshots,,6/29/2014,,,,39.93616961,-75.12242096,2014,,2014,6,174
Multiple_Gunshots,,6/28/2014,,,,39.93947022,-75.11905117,2014,,2014,6,174
Multiple_Gunshots,,6/28/2014,,,,39.93381877,-75.11728725,2014,,2014,6,174
Multiple_Gunshots,,6/28/2014,,,,39.92315696,-75.10092719,2014,,2014,6,174
Single_Gunshot,,6/25/2014,,,,39.93427454,-75.11439998,2014,,2014,6,174
Multiple_Gunshots,,6/20/2014,,,,39.92178521,-75.11099231,2014,,2014,6,174
Multiple_Gunshots,,6/17/2014,,,,39.95505045,-75.12590574,2014,,2014,6,174
Multiple_Gunshots,,6/17/2014,,,,39.95217068,-75.11372147,2014,,2014,6,174
Multiple_Gunshots,,6/15/2014,,,,39.93641965,-75.11432389,2014,,2014,6,174
Gunshot_or_Firecracker,,6/15/2014,,,,39.9361187,-75.11527446,2014,,2014,6,174
Single_Gunshot,,6/15/2014,,,,39.95421146,-75.11753602,2014,,2014,6,174
Multiple_Gunshots,,6/15/2014,,,,39.92836658,-75.10210909,2014,,2014,6,174
Single_Gunshot,,6/15/2014,,,,39.96263792,-75.12634981,2014,,2014,6,174
Multiple_Gunshots,,6/14/2014,,,,39.95515153,-75.11947859,2014,,2014,6,174
Single_Gunshot,,6/14/2014,,,,39.92940879,-75.10764608,2014,,2014,6,174
Single_Gunshot,,6/14/2014,,,,39.9320189,-75.10323472,2014,,2014,6,174
Gunshot_or_Firecracker,,6/13/2014,,,,39.92850322,-75.11564517,2014,,2014,6,174
Gunshot_or_Firecracker,,6/13/2014,,,,39.92300831,-75.11608848,2014,,2014,6,174
Multiple_Gunshots,,6/13/2014,,,,39.93612507,-75.1150038,2014,,2014,6,174
Multiple_Gunshots,,6/12/2014,,,,39.93763748,-75.1148945,2014,,2014,6,174
Multiple_Gunshots,,6/12/2014,,,,39.92309783,-75.09725974,2014,,2014,6,174
Multiple_Gunshots,,6/12/2014,,,,39.93088713,-75.1118806,2014,,2014,6,174
Multiple_Gunshots,,6/11/2014,,,,39.92479269,-75.1077555,2014,,2014,6,174
Multiple_Gunshots,,6/8/2014,,,,39.92225874,-75.09945417,2014,,2014,6,174
Multiple_Gunshots,,6/8/2014,,,,39.93228167,-75.11467805,2014,,2014,6,174
Multiple_Gunshots,,6/8/2014,,,,39.93215452,-75.11443398,2014,,2014,6,174
Multiple_Gunshots,,6/7/2014,,,,39.92857268,-75.10332879,2014,,2014,6,174
Gunshot_or_Firecracker,,6/7/2014,,,,39.93409237,-75.10769201,2014,,2014,6,174
Single_Gunshot,,6/7/2014,,,,39.95107715,-75.11312576,2014,,2014,6,174
Single_Gunshot,,6/6/2014,,,,39.93636945,-75.12251414,2014,,2014,6,174
Single_Gunshot,,6/6/2014,,,,39.94528479,-75.11979337,2014,,2014,6,174
Gunshot_or_Firecracker,,6/6/2014,,,,39.92657788,-75.102356,2014,,2014,6,174
Multiple_Gunshots,,6/6/2014,,,,39.92940005,-75.11139567,2014,,2014,6,174
Multiple_Gunshots,,6/6/2014,,,,39.93577388,-75.10723735,2014,,2014,6,174
Single_Gunshot,,6/5/2014,,,,39.95457279,-75.11967038,2014,,2014,6,174
Single_Gunshot,,6/5/2014,,,,39.93203544,-75.11847061,2014,,2014,6,174
Multiple_Gunshots,,6/4/2014,,,,39.92727864,-75.10436463,2014,,2014,6,174
Multiple_Gunshots,,6/4/2014,,,,39.93312875,-75.10356364,2014,,2014,6,174
Single_Gunshot,,6/2/2014,,,,39.92201519,-75.09950187,2014,,2014,6,174
Multiple_Gunshots,,5/31/2014,,,,39.9351513,-75.11032877,2014,,2014,5,173
Single_Gunshot,,5/31/2014,,,,39.94747073,-75.11303498,2014,,2014,5,173
Single_Gunshot,,5/31/2014,,,,39.946951,-75.11308853,2014,,2014,5,173
Gunshot_or_Firecracker,,5/31/2014,,,,39.93182715,-75.10863354,2014,,2014,5,173
Multiple_Gunshots,,5/31/2014,,,,39.93073355,-75.09815639,2014,,2014,5,173
Single_Gunshot,,5/30/2014,,,,39.93514927,-75.10687391,2014,,2014,5,173
Multiple_Gunshots,,5/29/2014,,,,39.92634588,-75.10838442,2014,,2014,5,173
Multiple_Gunshots,,5/29/2014,,,,39.92636543,-75.1082385,2014,,2014,5,173
Multiple_Gunshots,,5/29/2014,,,,39.92579705,-75.10882357,2014,,2014,5,173
Single_Gunshot,,5/28/2014,,,,39.93118259,-75.09653888,2014,,2014,5,173
Single_Gunshot,,5/27/2014,,,,39.94741906,-75.11321608,2014,,2014,5,173
Single_Gunshot,,5/27/2014,,,,39.92451922,-75.0998386,2014,,2014,5,173
Single_Gunshot,,5/26/2014,,,,39.92176521,-75.09996453,2014,,2014,5,173
Gunshot_or_Firecracker,,5/26/2014,,,,39.95329654,-75.11881125,2014,,2014,5,173
Multiple_Gunshots,,5/25/2014,,,,39.95405924,-75.11752994,2014,,2014,5,173
Multiple_Gunshots,,5/25/2014,,,,39.92519181,-75.1160834,2014,,2014,5,173
Single_Gunshot,,5/24/2014,,,,39.93401924,-75.12086699,2014,,2014,5,173
Single_Gunshot,,5/23/2014,,,,39.91845995,-75.11071666,2014,,2014,5,173
Gunshot_or_Firecracker,,5/21/2014,,,,39.9390774,-75.1210295,2014,,2014,5,173
Multiple_Gunshots,,5/20/2014,,,,39.9228726,-75.10128419,2014,,2014,5,173
Single_Gunshot,,5/20/2014,,,,39.95206672,-75.11966627,2014,,2014,5,173
Multiple_Gunshots,,5/20/2014,,,,39.93621438,-75.11504689,2014,,2014,5,173
Multiple_Gunshots,,5/19/2014,,,,39.95605908,-75.125482,2014,,2014,5,173
Gunshot_or_Firecracker,,5/18/2014,,,,39.93245332,-75.11805562,2014,,2014,5,173
Single_Gunshot,,5/18/2014,,,,39.94152972,-75.11836138,2014,,2014,5,173
Multiple_Gunshots,,5/18/2014,,,,39.93394519,-75.10246791,2014,,2014,5,173
Single_Gunshot,,5/14/2014,,,,39.9320009,-75.10264565,2014,,2014,5,173
Gunshot_or_Firecracker,,5/13/2014,,,,39.93445156,-75.10273811,2014,,2014,5,173
Multiple_Gunshots,,5/11/2014,,,,39.92437641,-75.10132205,2014,,2014,5,173
Gunshot_or_Firecracker,,5/10/2014,,,,39.9236678,-75.09658581,2014,,2014,5,173
Gunshot_or_Firecracker,,5/10/2014,,,,39.92455084,-75.09715934,2014,,2014,5,173
Single_Gunshot,,5/7/2014,,,,39.92429721,-75.10318854,2014,,2014,5,173
Gunshot_or_Firecracker,,5/7/2014,,,,39.94716387,-75.1125514,2014,,2014,5,173
Single_Gunshot,,5/4/2014,,,,39.93974182,-75.11742175,2014,,2014,5,173
Multiple_Gunshots,,5/3/2014,,,,39.93195772,-75.12164106,2014,,2014,5,173
Multiple_Gunshots,,5/2/2014,,,,39.93297213,-75.11191236,2014,,2014,5,173
Gunshot_or_Firecracker,,5/1/2014,,,,39.94868807,-75.11366389,2014,,2014,5,173
Gunshot_or_Firecracker,,4/28/2014,,,,39.90715786,-75.1094283,2014,,2014,4,172
Gunshot_or_Firecracker,,4/28/2014,,,,39.93229897,-75.11932053,2014,,2014,4,172
Gunshot_or_Firecracker,,4/27/2014,,,,39.94072347,-75.11913637,2014,,2014,4,172
Gunshot_or_Firecracker,,4/27/2014,,,,39.94756902,-75.11877893,2014,,2014,4,172
Single_Gunshot,,4/26/2014,,,,39.93616947,-75.12135496,2014,,2014,4,172
Single_Gunshot,,4/25/2014,,,,39.93168251,-75.11515989,2014,,2014,4,172
Multiple_Gunshots,,4/25/2014,,,,39.93341324,-75.11867395,2014,,2014,4,172
Multiple_Gunshots,,4/25/2014,,,,39.93398936,-75.11732483,2014,,2014,4,172
Multiple_Gunshots,,4/25/2014,,,,39.93177865,-75.11518072,2014,,2014,4,172
Single_Gunshot,,4/25/2014,,,,39.92474578,-75.10640628,2014,,2014,4,172
Multiple_Gunshots,,4/23/2014,,,,39.92895383,-75.10262029,2014,,2014,4,172
Single_Gunshot,,4/21/2014,,,,39.93553942,-75.11972731,2014,,2014,4,172
Single_Gunshot,,4/20/2014,,,,39.93597713,-75.11535553,2014,,2014,4,172
Multiple_Gunshots,,4/20/2014,,,,39.93159404,-75.11651746,2014,,2014,4,172
Single_Gunshot,,4/20/2014,,,,39.93288559,-75.1041237,2014,,2014,4,172
Multiple_Gunshots,,4/19/2014,,,,39.92617479,-75.11236404,2014,,2014,4,172
Multiple_Gunshots,,4/18/2014,,,,39.93193328,-75.11898481,2014,,2014,4,172
Single_Gunshot,,4/18/2014,,,,39.92931552,-75.10328179,2014,,2014,4,172
Multiple_Gunshots,,4/18/2014,,,,39.9291317,-75.10342286,2014,,2014,4,172
Multiple_Gunshots,,4/18/2014,,,,39.93146885,-75.11595841,2014,,2014,4,172
Multiple_Gunshots,,4/18/2014,,,,39.95352002,-75.11712451,2014,,2014,4,172
Multiple_Gunshots,,4/18/2014,,,,39.92833528,-75.1088266,2014,,2014,4,172
Gunshot_or_Firecracker,,4/18/2014,,,,39.9352178,-75.1176403,2014,,2014,4,172
Multiple_Gunshots,,4/16/2014,,,,39.93186753,-75.11460356,2014,,2014,4,172
Multiple_Gunshots,,4/15/2014,,,,39.93081094,-75.11182337,2014,,2014,4,172
Multiple_Gunshots,,4/15/2014,,,,39.93039229,-75.11153483,2014,,2014,4,172
Single_Gunshot,,4/13/2014,,,,39.92243716,-75.10260942,2014,,2014,4,172
Multiple_Gunshots,,4/13/2014,,,,39.93141479,-75.10047222,2014,,2014,4,172
Single_Gunshot,,4/13/2014,,,,39.92834725,-75.10422911,2014,,2014,4,172
Multiple_Gunshots,,4/9/2014,,,,39.92544087,-75.09655573,2014,,2014,4,172
Gunshot_or_Firecracker,,4/8/2014,,,,39.95368441,-75.12034161,2014,,2014,4,172
Multiple_Gunshots,,4/8/2014,,,,39.91905093,-75.11201419,2014,,2014,4,172
Multiple_Gunshots,,4/8/2014,,,,39.91937566,-75.11196442,2014,,2014,4,172
Multiple_Gunshots,,4/7/2014,,,,39.92337002,-75.1092313,2014,,2014,4,172
Multiple_Gunshots,,4/7/2014,,,,39.92596998,-75.10985952,2014,,2014,4,172
Single_Gunshot,,4/7/2014,,,,39.92319064,-75.10951852,2014,,2014,4,172
Single_Gunshot,,4/7/2014,,,,39.93473248,-75.12160069,2014,,2014,4,172
Multiple_Gunshots,,4/6/2014,,,,39.92212042,-75.11184826,2014,,2014,4,172
Multiple_Gunshots,,4/6/2014,,,,39.91962059,-75.11234283,2014,,2014,4,172
Single_Gunshot,,4/6/2014,,,,39.92616102,-75.10658965,2014,,2014,4,172
Single_Gunshot,,4/6/2014,,,,39.9219875,-75.11412587,2014,,2014,4,172
Single_Gunshot,,4/5/2014,,,,39.93101621,-75.11941192,2014,,2014,4,172
Single_Gunshot,,4/5/2014,,,,39.92211353,-75.11097539,2014,,2014,4,172
Gunshot_or_Firecracker,,4/3/2014,,,,39.93505081,-75.1030496,2014,,2014,4,172
Single_Gunshot,,4/2/2014,,,,39.92297862,-75.10299648,2014,,2014,4,172
Single_Gunshot,,4/2/2014,,,,39.93555315,-75.11306131,2014,,2014,4,172
Single_Gunshot,,4/1/2014,,,,39.9398821,-75.11698293,2014,,2014,4,172
Multiple_Gunshots,,4/1/2014,,,,39.92213519,-75.0992818,2014,,2014,4,172
Multiple_Gunshots,,3/31/2014,,,,39.93896892,-75.12452587,2014,,2014,3,171
Single_Gunshot,,3/25/2014,,,,39.95490546,-75.12194425,2014,,2014,3,171
Gunshot_or_Firecracker,,3/23/2014,,,,39.95174189,-75.11393453,2014,,2014,3,171
Single_Gunshot,,3/23/2014,,,,39.93840326,-75.12457278,2014,,2014,3,171
Single_Gunshot,,3/23/2014,,,,39.92230013,-75.11413755,2014,,2014,3,171
Single_Gunshot,,3/23/2014,,,,39.91912326,-75.11470139,2014,,2014,3,171
Single_Gunshot,,3/22/2014,,,,39.93129116,-75.11737574,2014,,2014,3,171
Gunshot_or_Firecracker,,3/22/2014,,,,39.95107143,-75.11322968,2014,,2014,3,171
Single_Gunshot,,3/21/2014,,,,39.92986962,-75.10079264,2014,,2014,3,171
Gunshot_or_Firecracker,,3/21/2014,,,,39.93072797,-75.10265061,2014,,2014,3,171
Gunshot_or_Firecracker,,3/20/2014,,,,39.9392361,-75.1247383,2014,,2014,3,171
Single_Gunshot,,3/20/2014,,,,39.93918484,-75.12462553,2014,,2014,3,171
Multiple_Gunshots,,3/20/2014,,,,39.95613488,-75.12156477,2014,,2014,3,171
Multiple_Gunshots,,3/18/2014,,,,39.93596176,-75.11487666,2014,,2014,3,171
Multiple_Gunshots,,3/16/2014,,,,39.95360713,-75.11955632,2014,,2014,3,171
Single_Gunshot,,3/16/2014,,,,39.95261923,-75.11436562,2014,,2014,3,171
Gunshot_or_Firecracker,,3/16/2014,,,,39.92646635,-75.10373351,2014,,2014,3,171
Single_Gunshot,,3/14/2014,,,,39.92165822,-75.09612384,2014,,2014,3,171
Multiple_Gunshots,,3/11/2014,,,,39.93606102,-75.1044441,2014,,2014,3,171
Multiple_Gunshots,,3/11/2014,,,,39.93462712,-75.11322473,2014,,2014,3,171
Multiple_Gunshots,,3/10/2014,,,,39.94910983,-75.11587658,2014,,2014,3,171
Single_Gunshot,,3/9/2014,,,,39.93418175,-75.1216399,2014,,2014,3,171
Single_Gunshot,,3/9/2014,,,,39.92464724,-75.10569914,2014,,2014,3,171
Single_Gunshot,,3/9/2014,,,,39.9219208,-75.11192421,2014,,2014,3,171
Single_Gunshot,,3/8/2014,,,,39.9196863,-75.10918506,2014,,2014,3,171
Multiple_Gunshots,,3/8/2014,,,,39.95325472,-75.11934216,2014,,2014,3,171
Multiple_Gunshots,,3/7/2014,,,,39.93794019,-75.12123051,2014,,2014,3,171
Multiple_Gunshots,,3/6/2014,,,,39.93997518,-75.12413486,2014,,2014,3,171
Multiple_Gunshots,,2/24/2014,,,,39.92964944,-75.10531833,2014,,2014,2,170
Single_Gunshot,,2/24/2014,,,,39.92964557,-75.10526534,2014,,2014,2,170
Single_Gunshot,,2/23/2014,,,,39.95329412,-75.11831083,2014,,2014,2,170
Multiple_Gunshots,,2/22/2014,,,,39.92532243,-75.11508789,2014,,2014,2,170
Multiple_Gunshots,,2/20/2014,,,,39.93540415,-75.11632233,2014,,2014,2,170
Multiple_Gunshots,,2/20/2014,,,,39.9353478,-75.11596028,2014,,2014,2,170
Multiple_Gunshots,,2/20/2014,,,,39.93576296,-75.11681394,2014,,2014,2,170
Gunshot_or_Firecracker,,2/19/2014,,,,39.93196827,-75.09714403,2014,,2014,2,170
Multiple_Gunshots,,2/18/2014,,,,39.93658188,-75.12335261,2014,,2014,2,170
Single_Gunshot,,2/18/2014,,,,39.9321851,-75.11524895,2014,,2014,2,170
Multiple_Gunshots,,2/16/2014,,,,39.92029184,-75.11221342,2014,,2014,2,170
Single_Gunshot,,2/16/2014,,,,39.9379073,-75.12345455,2014,,2014,2,170
Single_Gunshot,,2/16/2014,,,,39.93757133,-75.12326398,2014,,2014,2,170
Multiple_Gunshots,,2/16/2014,,,,39.91918574,-75.1091311,2014,,2014,2,170
Multiple_Gunshots,,2/16/2014,,,,39.91822957,-75.111749,2014,,2014,2,170
Single_Gunshot,,2/15/2014,,,,39.92524016,-75.10837425,2014,,2014,2,170
Single_Gunshot,,2/12/2014,,,,39.92074272,-75.11273707,2014,,2014,2,170
Multiple_Gunshots,,2/12/2014,,,,39.92685793,-75.10715275,2014,,2014,2,170
Single_Gunshot,,2/11/2014,,,,39.92530916,-75.09968304,2014,,2014,2,170
Multiple_Gunshots,,2/10/2014,,,,39.95487238,-75.12223617,2014,,2014,2,170
Multiple_Gunshots,,2/9/2014,,,,39.93739062,-75.11585284,2014,,2014,2,170
Gunshot_or_Firecracker,,2/9/2014,,,,39.92218602,-75.10808536,2014,,2014,2,170
Single_Gunshot,,2/8/2014,,,,39.93855724,-75.11501245,2014,,2014,2,170
Single_Gunshot,,2/8/2014,,,,39.92660706,-75.11350209,2014,,2014,2,170
Single_Gunshot,,2/7/2014,,,,39.93311288,-75.10980121,2014,,2014,2,170
Single_Gunshot,,2/6/2014,,,,39.93359837,-75.12012746,2014,,2014,2,170
Multiple_Gunshots,,2/2/2014,,,,39.93181309,-75.11460267,2014,,2014,2,170
Single_Gunshot,,2/1/2014,,,,39.95346948,-75.11916075,2014,,2014,2,170
Single_Gunshot,,2/1/2014,,,,39.92505435,-75.10194987,2014,,2014,2,170
Single_Gunshot,,2/1/2014,,,,39.95319944,-75.11806917,2014,,2014,2,170
Single_Gunshot,,2/1/2014,,,,39.92687314,-75.10353816,2014,,2014,2,170
Single_Gunshot,,2/1/2014,,,,39.92658912,-75.10346773,2014,,2014,2,170
Multiple_Gunshots,,1/31/2014,,,,39.93183473,-75.11792468,2014,,2014,1,169
Multiple_Gunshots,,1/30/2014,,,,39.93714776,-75.12268382,2014,,2014,1,169
Single_Gunshot,,1/28/2014,,,,39.9190846,-75.11617437,2014,,2014,1,169
Gunshot_or_Firecracker,,1/25/2014,,,,39.95287717,-75.11822438,2014,,2014,1,169
Single_Gunshot,,1/24/2014,,,,39.92433963,-75.09944084,2014,,2014,1,169
Multiple_Gunshots,,1/22/2014,,,,39.92810859,-75.10407881,2014,,2014,1,169
Multiple_Gunshots,,1/19/2014,,,,39.95028501,-75.11371596,2014,,2014,1,169
Single_Gunshot,,1/18/2014,,,,39.95544565,-75.1230681,2014,,2014,1,169
